id_videojuego,id_venta,ventas_na,ventas_eu,ventas_jp,otras_ventas,ventas_globales
4392,4492,0.03,0.11,0,0.01,0.14
4393,4493,0.1,0.02,0.02,0.01,0.14
4394,4494,0.11,0.02,0,0.01,0.14
4395,4495,0.06,0.07,0,0.01,0.14
4396,4496,0,0.1,0,0.04,0.14
4397,4497,0,0.11,0,0.03,0.14
4398,4498,0.13,0,0,0.01,0.14
4399,4499,0.13,0,0,0.01,0.14
4400,4500,0,0.12,0,0.02,0.14
4401,4501,0.13,0,0,0.01,0.14
4402,4502,0.1,0.03,0,0.01,0.14
4403,4503,0.13,0,0,0.01,0.14
4404,4504,0.13,0,0,0.01,0.14
4405,4505,0.12,0.01,0,0.01,0.14
4406,4506,0.12,0.01,0,0.01,0.14
4407,4507,0.12,0.01,0,0.01,0.14
4408,4508,0.1,0.01,0.01,0.01,0.14
4409,4509,0,0.12,0,0.02,0.14
4410,4510,0,0,0.14,0,0.14
4411,4511,0,0,0.14,0,0.14
4412,4512,0,0,0.14,0,0.14
4413,4513,0.1,0.02,0,0.01,0.14
4414,4514,0.1,0.02,0,0.01,0.14
4415,4515,0.08,0.05,0,0.01,0.14
4416,4516,0.13,0,0,0.01,0.14
4417,4517,0.1,0.03,0,0.01,0.14
4418,4518,0.1,0.03,0,0.01,0.14
4419,4519,0.13,0,0,0.01,0.14
4420,4520,0.08,0.04,0,0.01,0.14
4421,4521,0.13,0,0,0.01,0.14
4422,4522,0.09,0.03,0,0.01,0.14
4423,4523,0.1,0.03,0,0.01,0.14
4424,4524,0,0,0.14,0,0.14
4425,4525,0,0,0.14,0,0.14
4426,4526,0.13,0,0,0.01,0.14
4427,4527,0.1,0.03,0,0.01,0.14
4428,4528,0.13,0,0,0.01,0.14
4429,4529,0.12,0,0,0.01,0.14
4430,4530,0,0.01,0.13,0,0.14
4431,4531,0.08,0.04,0,0.01,0.14
4432,4532,0.12,0.01,0,0.01,0.14
4433,4533,0,0.04,0.1,0,0.14
4434,4534,0.13,0,0,0.01,0.14
4435,4535,0,0.13,0,0.01,0.14
4436,4536,0.07,0.03,0.02,0.02,0.14
4437,4537,0.13,0,0,0.01,0.14
4438,4538,0,0,0.14,0,0.14
4439,4539,0,0,0.14,0,0.14
4440,4540,0.13,0,0,0.01,0.14
4441,4541,0.12,0,0,0.01,0.14
4442,4542,0.13,0,0,0.01,0.14
4443,4543,0.12,0,0,0.01,0.14
4444,4544,0.04,0.09,0,0.01,0.14
4445,4545,0.13,0,0,0.01,0.14
4446,4546,0.11,0.02,0,0.01,0.14
4447,4547,0.1,0.02,0,0.01,0.14
4448,4548,0.12,0,0,0.01,0.14
4449,4549,0.12,0,0,0.01,0.14
4450,4550,0.13,0,0,0.01,0.14
4451,4551,0.07,0.03,0.02,0.02,0.14
4452,4552,0.09,0.03,0,0.02,0.14
4453,4553,0.11,0.02,0,0.01,0.14
4454,4554,0,0.12,0,0.02,0.14
4455,4555,0,0.1,0,0.03,0.14
4456,4556,0.11,0.01,0,0.01,0.14
4457,4557,0.12,0.01,0,0.01,0.14
4458,4558,0.13,0,0,0.01,0.14
4459,4559,0.11,0.01,0,0.01,0.14
4460,4560,0.09,0.04,0,0.01,0.14
4461,4561,0.11,0.01,0,0.01,0.14
4462,4562,0,0,0.14,0,0.14
4463,4563,0.13,0,0,0.01,0.14
4464,4564,0.13,0,0,0.01,0.14
4465,4565,0.13,0,0,0.01,0.14
4466,4566,0.13,0,0,0.01,0.14
4467,4567,0.11,0.01,0,0.01,0.14
4468,4568,0.08,0.01,0.03,0.01,0.14
4469,4569,0.01,0.1,0,0.02,0.14
4470,4570,0.12,0,0,0.01,0.14
4471,4571,0,0,0.14,0,0.14
4472,4572,0.13,0,0,0.01,0.14
4473,4573,0.11,0.02,0,0.01,0.14
4474,4574,0,0,0.14,0,0.14
4475,4575,0.08,0.02,0.03,0.01,0.14
4476,4576,0.12,0,0,0.01,0.14
4477,4577,0,0.13,0,0.01,0.14
4478,4578,0.09,0.03,0,0.01,0.14
4479,4579,0.11,0.02,0,0.01,0.14
4480,4580,0.13,0,0,0.01,0.14
4481,4581,0.13,0,0,0.01,0.14
4482,4582,0.02,0.1,0,0.01,0.14
4483,4583,0.04,0.07,0,0.02,0.14
4484,4584,0.11,0.01,0,0.01,0.14
4485,4585,0.11,0.01,0,0.01,0.14
4486,4586,0.11,0.01,0,0.01,0.14
4487,4587,0.08,0.04,0,0.01,0.14
4488,4588,0.13,0,0,0.01,0.14
4489,4589,0.12,0,0,0.01,0.14
4490,4590,0.13,0,0,0.01,0.14
4491,4591,0.13,0,0,0.01,0.13
4492,4592,0.08,0.03,0,0.02,0.13
4493,4593,0,0.12,0,0.02,0.13
4494,4594,0,0,0.13,0,0.13
4495,4595,0,0,0.13,0,0.13
4496,4596,0.12,0,0.01,0.01,0.13
4497,4597,0.11,0.01,0,0.01,0.13
4498,4598,0.12,0,0,0.01,0.13
4499,4599,0.12,0,0,0.01,0.13
4500,4600,0.06,0.07,0,0.01,0.13
4501,4601,0.12,0,0,0.01,0.13
4502,4602,0.11,0.01,0,0.01,0.13
4503,4603,0.13,0,0,0.01,0.13
4504,4604,0.12,0,0,0.01,0.13
4505,4605,0.07,0.04,0.01,0.01,0.13
4506,4606,0,0,0.13,0,0.13
4507,4607,0.07,0.06,0,0.01,0.13
4508,4608,0.1,0.02,0,0.01,0.13
4509,4609,0.09,0.03,0,0.01,0.13
4510,4610,0,0.12,0,0.02,0.13
4511,4611,0.08,0.04,0,0.01,0.13
4512,4612,0.12,0,0,0.01,0.13
4513,4613,0.12,0,0,0.01,0.13
4514,4614,0.12,0,0,0.01,0.13
4515,4615,0.07,0.01,0.04,0.01,0.13
4516,4616,0.12,0,0,0.01,0.13
4517,4617,0.12,0,0,0.01,0.13
4518,4618,0.12,0,0.01,0.01,0.13
4519,4619,0.08,0,0.05,0.01,0.13
4520,4620,0,0,0.13,0,0.13
4521,4621,0.09,0.03,0,0.01,0.13
4522,4622,0.11,0.01,0,0.01,0.13
4523,4623,0.07,0.05,0,0.01,0.13
4524,4624,0.02,0.09,0,0.02,0.13
4525,4625,0.12,0,0,0.01,0.13
4526,4626,0.12,0,0,0.01,0.13
4527,4627,0.12,0,0,0.01,0.13
4528,4628,0.12,0,0,0.01,0.13
4529,4629,0.08,0.04,0,0.01,0.13
4530,4630,0.1,0.01,0,0.01,0.13
4531,4631,0.12,0,0,0.01,0.13
4532,4632,0,0,0.13,0,0.13
4533,4633,0,0,0.13,0,0.13
4534,4634,0.08,0.02,0.03,0.01,0.13
4535,4635,0.08,0.04,0,0.01,0.13
4536,4636,0.08,0.04,0,0.01,0.13
4537,4637,0.12,0,0,0.01,0.13
4538,4638,0.11,0.02,0,0.01,0.13
4539,4639,0.12,0,0,0.01,0.13
4540,4640,0.12,0,0,0.01,0.13
4541,4641,0,0,0.13,0,0.13
4542,4642,0.09,0.02,0,0.01,0.13
4543,4643,0,0,0.13,0,0.13
4544,4644,0,0.12,0,0.01,0.13
4545,4645,0.12,0,0,0.01,0.13
4546,4646,0,0,0.13,0,0.13
4547,4647,0.01,0.09,0,0.02,0.13
4548,4648,0.03,0.08,0,0.02,0.13
4549,4649,0.12,0,0,0.01,0.13
4550,4650,0.03,0.09,0,0.01,0.13
4551,4651,0.06,0.04,0.01,0.02,0.13
4552,4652,0,0,0.13,0,0.13
4553,4653,0.12,0,0,0.01,0.13
4554,4654,0.08,0.03,0.02,0.01,0.13
4555,4655,0.1,0.02,0,0.01,0.13
4556,4656,0.08,0.04,0,0.01,0.13
4557,4657,0.12,0,0,0.01,0.13
4558,4658,0.12,0,0,0.01,0.13
4559,4659,0.12,0,0,0.01,0.13
4560,4660,0.12,0,0,0.01,0.13
4561,4661,0.1,0.02,0,0.01,0.13
4562,4662,0.06,0.02,0.04,0.02,0.13
4563,4663,0.07,0.04,0,0.02,0.13
4564,4664,0,0,0.13,0,0.13
4565,4665,0.07,0,0.05,0.01,0.13
4566,4666,0.01,0.1,0,0.02,0.13
4567,4667,0.12,0,0,0.01,0.13
4568,4668,0.06,0.06,0,0.01,0.13
4569,4669,0.12,0,0,0.01,0.13
4570,4670,0.08,0.04,0,0.01,0.13
4571,4671,0.12,0,0,0.01,0.13
4572,4672,0.09,0.03,0,0.01,0.13
4573,4673,0.12,0,0,0.01,0.13
4574,4674,0.12,0,0,0.01,0.13
4575,4675,0.07,0.05,0,0.01,0.13
4576,4676,0.03,0.08,0,0.02,0.13
4577,4677,0.1,0.01,0,0.01,0.13
4578,4678,0.12,0,0,0.01,0.13
4579,4679,0.03,0.08,0,0.02,0.13
4580,4680,0,0.13,0,0,0.13
4581,4681,0.12,0,0,0.01,0.13
4582,4682,0.12,0,0,0.01,0.13
4583,4683,0.1,0.02,0,0.01,0.13
4584,4684,0.1,0.02,0,0.01,0.13
4585,4685,0.12,0,0,0.01,0.13
4586,4686,0.12,0,0,0.01,0.13
4587,4687,0.12,0,0,0.01,0.13
4588,4688,0.12,0,0,0.01,0.13
4589,4689,0.11,0.01,0,0.01,0.13
4590,4690,0,0,0.13,0,0.13
4591,4691,0,0,0.13,0,0.13
4592,4692,0.1,0.01,0,0.01,0.13
4593,4693,0,0,0.13,0,0.13
4594,4694,0,0,0.13,0,0.13
4595,4695,0.09,0.03,0,0.01,0.13
4596,4696,0.1,0.01,0,0.01,0.13
4597,4697,0.12,0,0,0.01,0.13
4598,4698,0.08,0.04,0,0.01,0.13
4599,4699,0,0.1,0,0.03,0.13
4600,4700,0.07,0.04,0,0.02,0.13
4601,4701,0.11,0.01,0,0.01,0.13
4602,4702,0.07,0.04,0,0.02,0.13
4603,4703,0.08,0.04,0,0.01,0.13
4604,4704,0.12,0,0,0.01,0.13
4605,4705,0.1,0.02,0,0.01,0.13
4606,4706,0.11,0.01,0,0.01,0.13
4607,4707,0,0,0.13,0,0.13
4608,4708,0.11,0,0,0.01,0.13
4609,4709,0.04,0.08,0,0.01,0.13
4610,4710,0.08,0.03,0,0.01,0.13
4611,4711,0.11,0.01,0,0.01,0.13
4612,4712,0,0,0.13,0,0.13
4613,4713,0.02,0.05,0.04,0.01,0.13
4614,4714,0.11,0,0,0.01,0.13
4615,4715,0,0,0.13,0,0.13
4616,4716,0.11,0.01,0,0.01,0.13
4617,4717,0.12,0,0,0.01,0.13
4618,4718,0.05,0.07,0,0.01,0.13
4619,4719,0.09,0.03,0,0.01,0.13
4620,4720,0.12,0,0,0.01,0.13
4621,4721,0.09,0.02,0.01,0.01,0.13
4622,4722,0.11,0.01,0,0.01,0.13
4623,4723,0.12,0,0,0.01,0.13
4624,4724,0.09,0.03,0,0.01,0.13
4625,4725,0.1,0.01,0,0.01,0.13
4626,4726,0.07,0.05,0,0.01,0.13
4627,4727,0.1,0.01,0,0.01,0.13
4628,4728,0,0,0.13,0,0.13
4629,4729,0,0,0.13,0,0.13
4630,4730,0.12,0,0,0.01,0.13
4631,4731,0.07,0.04,0,0.02,0.13
4632,4732,0.12,0,0,0.01,0.13
4633,4733,0.07,0.04,0,0.01,0.13
4634,4734,0.11,0,0,0.01,0.13
4635,4735,0.11,0.01,0,0.01,0.13
4636,4736,0.08,0.03,0,0.01,0.13
4637,4737,0.12,0,0,0.01,0.13
4638,4738,0.12,0,0,0.01,0.13
4639,4739,0.11,0,0,0.01,0.13
4640,4740,0,0,0.13,0,0.13
4641,4741,0.12,0,0,0.01,0.13
4642,4742,0,0,0.13,0,0.13
4643,4743,0.12,0,0,0.01,0.13
4644,4744,0.03,0.08,0,0.02,0.13
4645,4745,0.04,0.05,0.01,0.02,0.13
4646,4746,0.09,0.03,0,0.01,0.13
4647,4747,0.1,0.01,0,0.01,0.13
4648,4748,0.08,0.04,0,0.01,0.13
4649,4749,0,0,0.13,0,0.13
4650,4750,0.12,0,0,0.01,0.13
4651,4751,0.07,0.04,0,0.01,0.13
4652,4752,0.06,0.04,0,0.02,0.13
4653,4753,0.11,0,0,0.01,0.13
4654,4754,0.09,0.02,0,0.01,0.13
4655,4755,0.11,0.01,0,0.01,0.12
4656,4756,0.07,0.04,0,0.01,0.12
4657,4757,0.07,0.04,0,0.01,0.12
4658,4758,0.12,0,0,0.01,0.12
4659,4759,0.11,0,0,0.01,0.12
4660,4760,0.11,0,0,0.01,0.12
4661,4761,0,0,0.12,0,0.12
4662,4762,0.11,0.01,0,0.01,0.12
4663,4763,0.1,0.01,0,0.01,0.12
4664,4764,0.06,0.05,0,0.02,0.12
4665,4765,0,0.1,0,0.03,0.12
4666,4766,0.03,0.07,0,0.02,0.12
4667,4767,0.11,0,0,0.01,0.12
4668,4768,0.11,0.01,0,0.01,0.12
4669,4769,0,0,0.12,0,0.12
4670,4770,0,0,0.12,0,0.12
4671,4771,0.12,0,0,0.01,0.12
4672,4772,0,0.1,0,0.03,0.12
4673,4773,0,0.1,0,0.02,0.12
4674,4774,0.09,0.02,0,0.01,0.12
4675,4775,0.11,0,0,0.01,0.12
4676,4776,0.05,0.07,0,0.01,0.12
4677,4777,0.12,0,0,0.01,0.12
4678,4778,0,0,0.12,0,0.12
4679,4779,0.12,0,0,0.01,0.12
4680,4780,0.12,0,0,0.01,0.12
4681,4781,0.03,0.09,0,0.01,0.12
4682,4782,0.05,0.07,0,0.01,0.12
4683,4783,0,0,0.12,0,0.12
4684,4784,0.11,0,0,0.01,0.12
4685,4785,0,0,0.12,0,0.12
4686,4786,0.11,0,0,0.01,0.12
4687,4787,0,0.05,0.06,0.01,0.12
4688,4788,0.11,0,0,0.01,0.12
4689,4789,0,0,0.12,0,0.12
4690,4790,0,0,0.12,0,0.12
4691,4791,0.11,0,0,0.01,0.12
4692,4792,0.11,0.01,0,0.01,0.12
4693,4793,0.06,0.04,0,0.02,0.12
4694,4794,0.09,0,0.03,0.01,0.12
4695,4795,0.11,0,0,0.01,0.12
4696,4796,0.11,0,0,0.01,0.12
4697,4797,0.11,0.01,0,0.01,0.12
4698,4798,0.04,0.06,0,0.02,0.12
4699,4799,0.11,0,0,0.01,0.12
4700,4800,0.11,0,0,0.01,0.12
4701,4801,0.1,0.02,0,0.01,0.12
4702,4802,0.02,0.09,0,0.02,0.12
4703,4803,0.05,0.06,0,0.02,0.12
4704,4804,0.07,0.04,0,0.01,0.12
4705,4805,0,0,0.12,0,0.12
4706,4806,0,0,0.12,0,0.12
4707,4807,0.07,0.04,0,0.01,0.12
4708,4808,0.11,0,0,0.01,0.12
4709,4809,0,0,0.12,0,0.12
4710,4810,0.11,0,0,0.01,0.12
4711,4811,0.1,0.01,0,0.01,0.12
4712,4812,0.07,0.04,0.01,0.01,0.12
4713,4813,0,0.03,0.09,0,0.12
4714,4814,0,0.07,0.03,0.02,0.12
4715,4815,0.1,0.01,0,0.01,0.12
4716,4816,0.11,0,0,0.01,0.12
4717,4817,0,0.1,0,0.02,0.12
4718,4818,0.11,0.01,0,0.01,0.12
4719,4819,0.06,0.04,0,0.01,0.12
4720,4820,0,0,0.12,0,0.12
4721,4821,0.11,0,0,0.01,0.12
4722,4822,0.08,0,0.03,0.01,0.12
4723,4823,0.01,0,0.11,0,0.12
4724,4824,0.11,0,0,0.01,0.12
4725,4825,0.08,0.02,0.01,0.01,0.12
4726,4826,0.1,0,0.01,0.01,0.12
4727,4827,0.11,0,0,0.01,0.12
4728,4828,0,0,0.12,0,0.12
4729,4829,0.11,0,0,0.01,0.12
4730,4830,0.11,0,0,0.01,0.12
4731,4831,0.09,0.03,0,0.01,0.12
4732,4832,0.11,0,0,0.01,0.12
4733,4833,0.09,0,0.03,0.01,0.12
4734,4834,0.11,0,0,0.01,0.12
4735,4835,0.1,0.01,0,0.01,0.12
4736,4836,0.08,0.03,0,0.01,0.12
4737,4837,0.09,0.02,0,0.01,0.12
4738,4838,0.11,0,0,0.01,0.12
4739,4839,0.11,0,0,0.01,0.12
4740,4840,0.11,0,0,0.01,0.12
4741,4841,0.11,0,0,0.01,0.12
4742,4842,0.11,0,0,0.01,0.12
4743,4843,0.06,0.04,0,0.01,0.12
4744,4844,0,0,0.12,0,0.12
4745,4845,0.11,0,0,0.01,0.12
4746,4846,0.08,0.02,0,0.02,0.12
4747,4847,0.1,0.01,0,0.01,0.12
4748,4848,0.09,0,0.02,0.01,0.12
4749,4849,0.08,0.03,0,0.01,0.12
4750,4850,0.11,0,0,0.01,0.12
4751,4851,0.11,0,0,0.01,0.12
4752,4852,0.11,0,0,0.01,0.12
4753,4853,0.03,0.05,0.02,0.02,0.12
4754,4854,0.09,0.02,0,0.01,0.12
4755,4855,0.11,0,0,0.01,0.12
4756,4856,0.11,0,0,0.01,0.12
4757,4857,0.03,0.07,0,0.02,0.12
4758,4858,0.11,0,0,0.01,0.12
4759,4859,0.11,0,0,0.01,0.12
4760,4860,0.11,0,0,0.01,0.12
4761,4861,0.06,0.05,0,0.01,0.12
4762,4862,0,0.1,0,0.02,0.12
4763,4863,0.04,0.07,0,0.01,0.12
4764,4864,0.11,0,0,0.01,0.12
4765,4865,0,0,0.12,0,0.12
4766,4866,0.07,0.03,0,0.01,0.12
4767,4867,0.08,0.03,0,0.01,0.12
4768,4868,0.1,0.01,0,0.01,0.12
4769,4869,0.08,0,0.03,0.01,0.12
4770,4870,0.1,0.01,0,0.01,0.12
4771,4871,0.02,0.08,0,0.01,0.12
4772,4872,0,0,0.12,0,0.12
4773,4873,0.08,0.02,0.01,0.01,0.12
4774,4874,0.11,0,0,0.01,0.12
4775,4875,0.08,0.03,0,0.01,0.12
4776,4876,0,0,0.12,0,0.12
4777,4877,0.11,0,0,0.01,0.12
4778,4878,0.09,0.02,0,0.01,0.12
4779,4879,0.01,0.09,0,0.02,0.12
4780,4880,0.11,0,0,0.01,0.12
4781,4881,0.11,0,0,0.01,0.12
4782,4882,0,0,0.12,0,0.12
4783,4883,0.1,0,0.01,0.01,0.12
4784,4884,0.02,0.02,0.06,0.01,0.12
4785,4885,0.08,0.03,0,0.01,0.12
4786,4886,0.11,0,0,0.01,0.12
4787,4887,0.11,0,0,0.01,0.12
4788,4888,0.06,0.03,0,0.02,0.12
4789,4889,0.08,0.03,0,0.01,0.12
4790,4890,0.11,0,0,0.01,0.12
4791,4891,0.1,0.01,0,0.01,0.12
4792,4892,0.05,0.05,0,0.01,0.12
4793,4893,0.06,0.05,0,0.01,0.12
4794,4894,0,0.1,0,0.02,0.12
4795,4895,0,0,0.12,0,0.12
4796,4896,0.06,0.04,0,0.01,0.12
4797,4897,0.11,0,0,0.01,0.12
4798,4898,0.07,0.03,0,0.01,0.12
4799,4899,0.07,0.03,0,0.02,0.12
4800,4900,0.11,0,0,0.01,0.12
4801,4901,0.08,0.03,0,0.01,0.12
4802,4902,0.09,0.02,0,0.01,0.12
4803,4903,0.07,0.03,0,0.01,0.12
4804,4904,0.09,0.01,0,0.01,0.12
4805,4905,0,0,0.12,0,0.12
4806,4906,0,0,0.12,0,0.12
4807,4907,0.11,0,0,0.01,0.12
4808,4908,0.07,0.03,0,0.01,0.12
4809,4909,0,0,0.12,0,0.12
4810,4910,0,0,0.12,0,0.12
4811,4911,0.09,0.02,0,0.01,0.12
4812,4912,0.11,0,0,0.01,0.12
4813,4913,0.1,0.01,0,0.01,0.12
4814,4914,0,0,0.12,0,0.12
4815,4915,0.02,0.07,0,0.02,0.12
4816,4916,0,0.1,0,0.02,0.12
4817,4917,0.11,0,0,0.01,0.12
4818,4918,0.02,0.07,0.01,0.02,0.12
4819,4919,0.11,0,0,0.01,0.12
4820,4920,0.11,0,0,0.01,0.11
4821,4921,0,0,0.11,0,0.11
4822,4922,0.08,0,0.03,0.01,0.11
4823,4923,0.11,0,0,0.01,0.11
4824,4924,0,0.09,0,0.02,0.11
4825,4925,0.09,0.02,0,0.01,0.11
4826,4926,0.11,0,0,0.01,0.11
4827,4927,0.08,0.02,0,0.01,0.11
4828,4928,0.09,0,0.02,0.01,0.11
4829,4929,0.11,0,0,0.01,0.11
4830,4930,0.1,0,0,0.01,0.11
4831,4931,0.08,0.02,0,0.01,0.11
4832,4932,0,0,0.11,0,0.11
4833,4933,0.08,0.02,0,0.01,0.11
4834,4934,0.11,0,0,0.01,0.11
4835,4935,0.11,0,0,0.01,0.11
4836,4936,0.11,0,0,0.01,0.11
4837,4937,0.09,0.01,0,0.01,0.11
4838,4938,0,0,0.11,0,0.11
4839,4939,0.03,0.08,0,0.01,0.11
4840,4940,0,0,0.11,0,0.11
4841,4941,0,0.08,0.02,0.01,0.11
4842,4942,0.1,0,0,0.01,0.11
4843,4943,0.08,0.02,0,0.01,0.11
4844,4944,0.11,0,0,0.01,0.11
4845,4945,0,0,0.11,0,0.11
4846,4946,0.11,0,0,0.01,0.11
4847,4947,0,0,0.11,0,0.11
4848,4948,0,0.09,0,0.02,0.11
4849,4949,0.06,0.04,0,0.01,0.11
4850,4950,0.1,0,0,0.01,0.11
4851,4951,0.1,0,0,0.01,0.11
4852,4952,0.1,0,0,0.01,0.11
4853,4953,0.1,0,0,0.01,0.11
4854,4954,0.11,0,0,0.01,0.11
4855,4955,0,0.09,0,0.03,0.11
4856,4956,0.1,0,0,0.01,0.11
4857,4957,0,0.03,0.08,0,0.11
4858,4958,0.08,0.02,0,0.01,0.11
4859,4959,0.09,0.01,0,0.01,0.11
4860,4960,0.06,0,0.05,0,0.11
4861,4961,0,0.09,0,0.03,0.11
4862,4962,0.09,0,0.01,0.01,0.11
4863,4963,0.1,0,0,0.01,0.11
4864,4964,0.07,0.03,0,0.01,0.11
4865,4965,0.05,0.06,0,0.01,0.11
4866,4966,0.08,0,0.03,0.01,0.11
4867,4967,0.11,0,0,0.01,0.11
4868,4968,0.1,0,0,0.01,0.11
4869,4969,0.07,0.03,0,0.02,0.11
4870,4970,0.09,0.01,0,0.01,0.11
4871,4971,0.08,0,0.01,0.02,0.11
4872,4972,0,0,0.11,0,0.11
4873,4973,0,0.1,0,0.02,0.11
4874,4974,0.1,0,0,0.01,0.11
4875,4975,0.1,0.01,0,0.01,0.11
4876,4976,0,0.1,0,0.01,0.11
4877,4977,0.1,0,0,0.01,0.11
4878,4978,0.11,0,0,0.01,0.11
4879,4979,0.11,0,0,0.01,0.11
4880,4980,0.03,0.02,0.06,0.01,0.11
4881,4981,0.1,0,0,0.01,0.11
4882,4982,0.1,0,0,0.01,0.11
4883,4983,0.1,0,0,0.01,0.11
4884,4984,0.09,0.02,0,0.01,0.11
4885,4985,0,0,0.11,0,0.11
4886,4986,0,0,0.11,0,0.11
4887,4987,0.07,0.03,0,0.01,0.11
4888,4988,0.05,0.05,0,0.01,0.11
4889,4989,0.05,0.05,0,0.01,0.11
4890,4990,0.07,0.03,0,0.01,0.11
4891,4991,0.1,0,0,0.01,0.11
4892,4992,0.08,0.03,0,0.01,0.11
4893,4993,0.1,0,0,0.01,0.11
4894,4994,0.07,0.02,0.02,0.01,0.11
4895,4995,0.07,0.03,0,0.01,0.11
4896,4996,0,0,0.11,0,0.11
4897,4997,0.1,0.01,0,0.01,0.11
4898,4998,0,0,0.11,0,0.11
4899,4999,0,0.08,0,0.03,0.11
4900,5000,0,0,0.11,0,0.11
4901,5001,0.1,0.01,0,0.01,0.11
4902,5002,0.1,0,0,0.01,0.11
4903,5003,0,0,0.11,0,0.11
4904,5004,0.1,0,0,0.01,0.11
4905,5005,0.08,0.02,0,0.01,0.11
4906,5006,0.08,0.02,0,0.01,0.11
4907,5007,0,0,0.11,0,0.11
4908,5008,0.1,0,0,0.01,0.11
4909,5009,0.09,0.01,0,0.01,0.11
4910,5010,0,0.1,0,0.01,0.11
4911,5011,0.08,0.02,0,0.01,0.11
4912,5012,0,0,0.11,0,0.11
4913,5013,0.1,0,0,0.01,0.11
4914,5014,0,0.09,0,0.02,0.11
4915,5015,0.02,0.07,0,0.02,0.11
4916,5016,0.06,0.04,0,0.01,0.11
4917,5017,0.07,0.03,0,0.01,0.11
4918,5018,0.09,0.01,0,0.01,0.11
4919,5019,0.08,0.02,0,0.01,0.11
4920,5020,0.1,0,0,0.01,0.11
4921,5021,0.08,0,0.03,0.01,0.11
4922,5022,0.05,0.05,0,0.01,0.11
4923,5023,0.09,0.01,0,0.01,0.11
4924,5024,0,0,0.11,0,0.11
4925,5025,0.04,0.05,0,0.02,0.11
4926,5026,0.1,0,0,0.01,0.11
4927,5027,0.07,0.03,0,0.01,0.11
4928,5028,0,0,0.11,0,0.11
4929,5029,0.1,0,0,0.01,0.11
4930,5030,0.07,0.03,0,0.01,0.11
4931,5031,0.1,0,0,0.01,0.11
4932,5032,0.1,0,0,0.01,0.11
4933,5033,0.09,0.01,0,0.01,0.11
4934,5034,0.03,0.07,0,0.01,0.11
4935,5035,0,0.09,0,0.02,0.11
4936,5036,0.1,0,0,0.01,0.11
4937,5037,0.05,0.04,0,0.02,0.11
4938,5038,0.07,0.03,0,0.01,0.11
4939,5039,0,0,0.11,0,0.11
4940,5040,0.03,0.07,0,0.02,0.11
4941,5041,0.08,0.02,0,0.01,0.11
4942,5042,0.09,0.01,0,0.01,0.11
4943,5043,0,0,0.11,0,0.11
4944,5044,0.09,0,0.01,0.01,0.11
4945,5045,0.07,0.03,0,0.01,0.11
4946,5046,0.05,0.05,0,0.01,0.11
4947,5047,0.1,0,0,0.01,0.11
4948,5048,0.1,0.01,0,0.01,0.11
4949,5049,0.1,0,0,0.01,0.11
4950,5050,0.08,0.02,0,0.01,0.11
4951,5051,0.1,0,0,0.01,0.11
4952,5052,0.08,0.02,0,0.01,0.11
4953,5053,0.1,0,0,0.01,0.11
4954,5054,0.02,0.07,0,0.02,0.11
4955,5055,0.1,0,0,0.01,0.11
4956,5056,0.1,0,0,0.01,0.11
4957,5057,0.1,0,0,0.01,0.11
4958,5058,0.1,0,0,0.01,0.11
4959,5059,0.09,0.01,0,0.01,0.11
4960,5060,0,0.09,0,0.02,0.11
4961,5061,0.08,0.01,0.01,0.01,0.11
4962,5062,0.08,0.02,0,0.01,0.11
4963,5063,0.1,0,0,0.01,0.11
4964,5064,0.05,0.01,0.04,0.01,0.11
4965,5065,0.1,0,0,0.01,0.11
4966,5066,0.09,0.01,0,0.01,0.11
4967,5067,0,0,0.11,0,0.11
4968,5068,0.08,0.02,0,0.01,0.11
4969,5069,0.1,0,0,0.01,0.11
4970,5070,0.09,0.01,0,0.01,0.11
4971,5071,0,0,0.11,0,0.11
4972,5072,0.1,0,0,0.01,0.11
4973,5073,0.1,0,0,0.01,0.11
4974,5074,0.06,0.04,0,0.01,0.11
4975,5075,0.08,0.02,0,0.01,0.11
4976,5076,0.03,0.06,0,0.02,0.11
4977,5077,0.1,0,0,0.01,0.11
4978,5078,0.1,0,0,0.01,0.11
4979,5079,0,0,0.11,0,0.11
4980,5080,0.08,0.02,0,0.01,0.11
4981,5081,0.06,0.03,0,0.02,0.11
4982,5082,0.1,0,0,0.01,0.11
4983,5083,0.06,0.04,0,0.01,0.11
4984,5084,0.1,0,0,0.01,0.11
4985,5085,0.1,0,0,0.01,0.11
4986,5086,0.06,0.03,0,0.01,0.11
4987,5087,0,0,0.11,0,0.11
4988,5088,0.07,0.03,0,0.01,0.11
4989,5089,0.1,0,0,0.01,0.11
4990,5090,0.1,0,0,0.01,0.11
4991,5091,0.1,0,0,0.01,0.11
4992,5092,0.09,0.01,0,0.01,0.11
4993,5093,0.1,0,0,0.01,0.11
4994,5094,0.1,0,0,0.01,0.11
4995,5095,0.08,0,0.01,0.01,0.11
4996,5096,0,0.08,0,0.02,0.11
4997,5097,0,0,0.11,0,0.11
4998,5098,0.1,0,0,0.01,0.11
4999,5099,0.05,0.01,0.04,0.01,0.11
5000,5100,0,0.08,0,0.02,0.11
5001,5101,0,0.04,0.06,0.01,0.11
5002,5102,0.1,0,0,0.01,0.11
5003,5103,0.04,0.06,0,0.01,0.11
5004,5104,0.1,0,0,0.01,0.11
